Content,Clean_Tweet,Date
"sur le littoral de la Principauté pourraient être concernées par ces éoliennes, qui ont provoqué une véritable indignation et révolution dans le secteur de la pêche au point qu'elles ont appelé à la démission de la Ministre de la Transition Écologique, Teresa Ribera.""","['littoral', 'principauter', 'pouvoir', 'concerner', 'éolien', 'provoquer', 'véritable', 'indignation', 'révolution', 'secteur', 'pêche', 'appeler', 'démission', 'ministre', 'transition', 'écologique', 'teresa', 'riberer']",2023-03-31
"La direction territoriale Alpes du Sud aux côtés de la première entreprise de France, l'artisanat._x000D_
Proximité et partage sur une valeur  et un enjeu : La prévention/sécurité et la transition écologique et le développement des EnR.","['direction', 'territorial', 'alpes', 'côté', 'entreprendre', 'france', 'lartisanatx000d', 'proximité', 'partage', 'enjeu', 'préventionsécurité', 'transition', 'écologique', 'développement']",2023-03-31
"Cérémonie de remise des diplômes d'État d'Architecte à la promo 2022 de l'@ecolearchinancy. Félicitations à tous, une belle carrière s'ouvre à vous, merci de nous aider demain à transformer nos villes et à répondre aux enjeux de durabilité, de qualité et de  transition écologique","['cérémonie', 'remettre', 'diplôme', 'détat', 'darchitecte', 'promo', 'lecolearchinancy', 'félicitation', 'bel', 'carrière', 'souvre', 'aider', 'demain', 'transformer', 'ville', 'répondre', 'enjeux', 'durabiliter', 'qualité', 'transition', 'écologique']",2023-03-31
"C'est fait. ""Après de multiples épisodes, un projet d’autoroute concédée a été déclaré d’utilité publique par un décret signé en 2018 par Edouard Philippe (Premier ministre), Elisabeth Borne (Ministre des transports)  et NICOLAS HULOT (Ministre de la transition écologique).""","['épisode', 'projet', 'autoroute', 'concéder', 'déclarer', 'utilité', 'public', 'décret', 'signer', 'edouard', 'philipp', 'ministre', 'elisabeth', 'born', 'ministre', 'transport', 'nicola', 'hulot', 'ministre', 'transition', 'écologique']",2023-03-31
"le monde du transport public est globalement pauvre en ressources, et usagers et pouvoirs publics se battent pour limiter encore plus les ressources (tout en proclamant que le machin est central dans la transition écologique)","['monde', 'transport', 'public', 'globalemer', 'pauvre', 'ressource', 'usager', 'pouvoir', 'public', 'battre', 'limiter', 'ressource', 'proclamer', 'machin', 'central', 'transition', 'écologique']",2023-03-31
Transition écologique et *solidaire* qu'ils disaient...,"['transition', 'écologique', 'solidaire', 'quils', 'dire']",2023-03-31
"Et à l’époque vous vous foutiez de la gueule de @JLMelenchon , et aujourd’hui ça parle d’un “plan qu’on attendait” et “ l’eau à été remise au cœur de la transition écologique ”🤡_x000D_
#JePouffe🤭","['époque', 'foutiez', 'gueul', 'jlmelenchon', 'plan', 'attendre', 'eau', 'remettre', 'cœur', 'transition', 'écologique', 'x000d', 'jepouffe']",2023-03-31
"Entièrement d'accord. La transition écologique n'est belle que chez nous où elle a l'apparence d'être propre et inoffensive.. Ce qu'elle n'est pas du tout.._x000D_
Ce que l'on a vu et dont on devait se douter est juste écœurant..","['entièrement', 'daccord', 'transition', 'écologique', 'bel', 'lapparence', 'dêtr', 'propre', 'inoffensif', 'toutx000d', 'lon', 'devoir', 'douter', 'écœurant']",2023-03-31
"#Replayduweekend La face cachée de notre transition écologique, au Congo les forçats du #cobalt france.tv/france-2/envoye-sp…","['replayduweekend', 'cacher', 'transition', 'écologique', 'congo', 'forçat', 'cobalt', 'francetvfrance2envoyesp']",2023-03-31
"Vous n'avez que cela dans la tête, les retraites?  Si cet argent est disponible, il y a bien d'autre chose plus urgente à payer. La santé, la pauvreté, l'éducation, la transition écologique.....","['naver', 'tête', 'retraite', 'argent', 'disponible', 'dautr', 'chose', 'urgent', 'payer', 'santé', 'pauvreter', 'léducation', 'transition', 'écologique']",2023-03-31
"Les ""méga-bassines"" auront-elles des ""effets positifs"" sur les nappes phréatiques, comme l'assure le ministre de la Transition écologique ? francetvinfo.fr/replay-radio… via @franceinfo","['mégabassine', 'aurontelle', 'effet', 'positif', 'nappe', 'phréatique', 'lassur', 'ministre', 'transition', 'écologique', 'francetvinfofrreplayradio', 'franceinfo']",2023-03-31
Présente au titre de mes fonctions de bénévole à l'Equipiere. L'occasion de découvrir les questions de transition écologique et du réemploi par le ballon ... Comment on décrit le ballon de handball 🤔? Merci Baptiste pour ton éclairage et à @MatchForGreen,"['présente', 'titre', 'fonction', 'bénévole', 'lequipier', 'loccasion', 'découvrir', 'question', 'transition', 'écologique', 'réemploi', 'ballon', 'décrire', 'ballon', 'handball', 'baptiste', 'éclairage', 'matchforgreen']",2023-03-31
"- Transition écologique nulle_x000D_
-Répression policière_x000D_
-Réforme des retraites passée en force_x000D_
-Conflits d’intérêts_x000D_
-Dette abyssale_x000D_
-Destruction école, hôpitaux, justice … _x000D_
-Balance commerciale au fond du trou","['transition', 'écologique', 'nullex000d', 'répression', 'policièrex000d', 'réforme', 'retraite', 'passer', 'forcex000d', 'conflit', 'intérêtsx000d', 'dette', 'abyssalex000d', 'destruction', 'école', 'hôpital', 'justice', 'x000d', 'balance', 'commercial', 'fond', 'trou']",2023-03-31
"➡️  La Résidence d’Accélération Transition Écologique est organisée par émaho en partenariat avec l'@ademe  et la @M3Ecorsica , et le soutien de @CciCorse , @GroupeLaPoste , @mojovideoapp et @NicolasAlfonsi🙏","['résidence', 'accélération', 'transition', 'écologique', 'organiser', 'émaho', 'partenariat', 'lademe', 'm3ecorsica', 'soutien', 'ccicors', 'groupelapost', 'mojovideoapp', 'nicolasalfonsi']",2023-03-31
"[ Résidence d’Accélération Transition Écologique 🌱 J-2 🌱 Découvrez LE PROGRAMME 💥] _x000D_
_x000D_
🏁 Dans deux jours > lancement de la première Résidence d’Accélération dédiée à la  Transition Écologique à l’ @HOTELFESCH  d’Ajaccio ✳️","['résidence', 'accélération', 'transition', 'écologique', 'j2', 'découvrir', 'programme', 'x000d', 'x000d', 'jour', 'lancement', 'résidence', 'accélération', 'dédier', 'transition', 'écologique', 'hotelfesch', 'ajaccio']",2023-03-31
"PPL modifiée, par le Sénat, portant fusion des filières à responsabilité élargie des producteurs d'emballages ménagers et des producteurs de papier et amplification des encarts publicitaires destinés à informer le public sur la transition écologique assemblee-nationale.fr/dyn/o…","['ppl', 'modifier', 'sénat', 'porter', 'fusion', 'filière', 'responsabilité', 'élargie', 'producteur', 'demballage', 'ménager', 'producteur', 'papier', 'amplification', 'encart', 'publicitaire', 'destiner', 'informer', 'public', 'transition', 'écologique', 'assembleenationalefrdyno']",2023-04-01
"Rapport d'information sur l'accélération de l'investissement des collectivités territoriales dans la transition écologique, à la suite des rencontres organisées le 2 février 2023 par la Délégation (M. Thomas Cazenave) assemblee-nationale.fr/dyn/o…","['rapport', 'dinformation', 'laccélération', 'linvestissement', 'collectivité', 'territorial', 'transition', 'écologique', 'suite', 'rencontre', 'organiser', 'février', 'délégation', 'thoma', 'cazenav', 'assembleenationalefrdyno']",2023-04-01
"Mr Béchu, vous devez savoir, comprendre, que la transition écologique coûtera beaucoup de moyens, et que une partie de ces moyens proviendra de notre accès à l'eau. C'est bien car on en a beaucoup. Ce sera l'eau contre la transition écolo !","['mr', 'béchu', 'devoir', 'savoir', 'comprendre', 'transition', 'écologique', 'coûter', 'moyen', 'partie', 'moyen', 'provenir', 'accès', 'leau', 'leau', 'transition', 'écolo']",2023-04-01
Transition écologique : l'exécutif débloque des fonds pour aider les collectivités locales | #Collterr trib.al/DOJHqwz,"['transition', 'écologique', 'lexécutif', 'débloqu', 'fond', 'aider', 'collectivité', 'local', 'collterr', 'tribaldojhqwz']",2023-04-01
"«Des rencontres se sont tenues entre des porteurs de projet et des conseillers» a reconnu le ministre de la Transition écologique._x000D_
«Ce projet n'a pas franchi la barrière des conseillers et en aucune manière nous l'envisageons», a poursuivi le ministre, avant de changer de sujet.","['rencontre', 'tenu', 'porteur', 'projet', 'conseiller', 'reconnaître', 'ministre', 'transition', 'écologiquex000d', 'projet', 'franchir', 'barrièr', 'conseiller', 'manière', 'lenvisageon', 'poursuivre', 'ministre', 'changer']",2023-04-01
"Aujourd’hui à #NantesVieuxDoulon Génération Tardigrades a organisé son 1er évènement à la Cure, 1 des 15 lieux nantais à réinventer,avec beaucoup d’habitants du quartier venus profiter des visites faites par Lucie de ce futur tiers lieu dédié à la transition écologique","['nantesvieuxdoulon', 'génération', 'tardigrades', 'organiser', 'premier', 'évènement', 'cur', 'lieux', 'nantais', 'réinventeravec', 'habitant', 'quartier', 'venir', 'profiter', 'visite', 'lucie', 'futur', 'tiers', 'dédié', 'transition', 'écologique']",2023-04-01
"#innovation @CardieNormandie @dsden50 1 : Un CDI, une permanence et un foyer d’internat flexibles pour favoriser la concentration et l'inclusion.2 : Un espace extérieur flexible pour améliorer le climat scolaire, un jardin interdegrés, des projets sur la transition écologique👍🌹","['innovation', 'cardienormandie', 'dsden50', 'cdi', 'permanence', 'foyer', 'internat', 'flexible', 'favoriser', 'concentration', 'linclusion2', 'espace', 'extérieur', 'flexible', 'améliorer', 'climat', 'scolaire', 'jardin', 'interdegrer', 'projet', 'transition', 'écologique']",2023-04-01
"Retrouvez la Présidente d’En Commun! ⁦@barbarapompili⁩  sur ⁦@franceculture⁩ ""Changeons de méthode !"" _x000D_
_x000D_
« Sur la transition écologique, ce qui nous manque, c'est quel avenir on a envie de construire tous ensemble.""_x000D_
 radiofrance.fr/franceculture…","['retrouver', 'président', 'commun', 'barbarapompili', 'francecultur', 'changeon', 'méthod', 'x000d', 'x000d', 'transition', 'écologique', 'manqu', 'avenir', 'envier', 'construir', 'ensemblex000d', 'radiofrancefrfranceculture']",2023-04-01
"Il n'y a pas que sur les plateaux. Certains ici n'ont jamais foutu les pieds dans une ferme, ne connaissent rien de rien à la complexité des problèmes techniques, économiques et humains de la transition écologique et  se croient autorisés à donner des leçons. Des charlots...🤡","['plateal', 'nont', 'foutu', 'pied', 'ferme', 'connaissent', 'complexiter', 'problème', 'technique', 'économique', 'humain', 'transition', 'écologique', 'croire', 'autoriser', 'donner', 'leçon', 'charlot']",2023-04-01
"ouais on attend toujours son plan pour la transition écologique ! _x000D_
toujours pour bientôt ..._x000D_
face à l'urgence écologique, je trouve que ce monsieur se laisse aller ... _x000D_
au prix ou il est payé, il mérite la porte","['ouer', 'attendre', 'plan', 'transition', 'écologique', 'x000d', 'bientôt', 'x000d', 'lurgence', 'écologique', 'trouver', 'Monsieur', 'laisse', 'aller', 'x000d', 'prix', 'payer', 'mérite', 'porte']",2023-04-01
Transition écologique : l'exécutif débloque des fonds pour aider les collectivités locales Le « fonds vert » de lesechos.fr/politique-societ…,"['transition', 'écologique', 'lexécutif', 'débloqu', 'fond', 'aider', 'collectivité', 'local', 'fonds', 'vert', 'lesechosfrpolitiquesociet']",2023-04-01
"Conférence entreprises & transition écologique à l'école de management de Grenoble._x000D_
par aurelienbarrau_x000D_
#Aurélien Barrau _x000D_
_x000D_
indymotion.fr/w/kyfVMWixWCCL…","['conférence', 'entreprendre', 'transition', 'écologique', 'lécole', 'management', 'grenoblex000d', 'aurelienbarraux000d', 'aurélien', 'barrau', 'x000d', 'x000d', 'indymotionfrwkyfvmwixwccl']",2023-04-01
"Aujourd'hui, notamment la privatisation et la pollution de l'eau. Mais il va plus loin en soulignant que les mêmes dynamiques envers les Natives sont toujours vivantes dans nos plans de ""transition écologique"" qui reposent sur l'exploitation de métaux qui sont bien souvent-","['aujourdhui', 'privatisation', 'pollution', 'leau', 'loin', 'souligner', 'dynamique', 'natif', 'vivant', 'plan', 'transition', 'écologique', 'reposer', 'lexploitation', 'métal']",2023-04-01
"Non, c'est vrai que ça ne consomme pas du tout d'énergie et qu'à l'avenir, on aura plein de terres agricoles disponibles pour creuser des trous dedans. _x000D_
On arrêtera juste de bouffer, la transition écologique vaut bien ça !","['vrai', 'consomme', 'dénergie', 'quà', 'lavenir', 'terre', 'agricole', 'disponible', 'creuser', 'trou', 'x000d', 'arrêter', 'bouffer', 'transition', 'écologique', 'vaut']",2023-04-01
"Les batteries de voitures, téléphones, trottinette etc...au lithium _x000D_
Les éoliennes decapitent les chauve-souris les oiseaux nocturnes..._x000D_
#WhatElse?_x000D_
Vive la transition écologique","['batterie', 'voiture', 'téléphone', 'trottinett', 'etcau', 'lithium', 'x000d', 'éolien', 'decapiter', 'chauvesouri', 'oiseal', 'nocturnesx000d', 'whatelsex000d', 'transition', 'écologique']",2023-04-01
Transition écologique : l'exécutif débloque des fonds pour aider les collectivités locales | Les Echos lesechos.fr/politique-societ…,"['transition', 'écologique', 'lexécutif', 'débloqu', 'fond', 'aider', 'collectivité', 'local', 'echo', 'lesechosfrpolitiquesociet']",2023-04-01
"Ils sont contre le nucléaire pour tout ce qu'il apporte de positif. C'est soit pathologique, soit  ils sont avant tout décroissants plutôt qu'ecolo, considérant que le nucléaire est la seule énergie permettant d'assurer la transition écologique de notre modèle","['nucléaire', 'apporte', 'positif', 'pathologique', 'décroissant', 'quecolo', 'considérer', 'nucléaire', 'énergie', 'permettre', 'dassurer', 'transition', 'écologique', 'modèle']",2023-04-01
"🏡 Merci  @GG_Guerin venu animer l’atelier sur les enjeux de la transition écologique. Des projets structurants et cohérents non punitifs, un mixte énergétique, le cas par cas avec la ZFE plutôt anti sociale, le nucléaire et amener une logique à la ZAN.","['ggguerin', 'venir', 'animer', 'atelier', 'enjeux', 'transition', 'écologique', 'projet', 'structurant', 'cohérent', 'punitif', 'mixte', 'énergétique', 'cas', 'cas', 'zfe', 'anti', 'social', 'nucléaire', 'amener', 'logique', 'zan']",2023-04-01
